Pathway,Reactions,Substrates,Products
Biosynthesis of nucleotide sugars,rn:R13199,cpd:C00668,cpd:C00085
Biosynthesis of nucleotide sugars,rn:R00768,cpd:C00085,cpd:C00352
Biosynthesis of nucleotide sugars,rn:R02060,cpd:C00352,cpd:C06156
Biosynthesis of nucleotide sugars,rn:R05332,cpd:C06156,cpd:C04501
Biosynthesis of nucleotide sugars,rn:R00760,cpd:C00095,cpd:C00085
Biosynthesis of nucleotide sugars,rn:R00660,cpd:C00043,cpd:C04631
Biosynthesis of nucleotide sugars,rn:R03192,cpd:C04631,cpd:C01050
Biosynthesis of nucleotide sugars,rn:R12755,cpd:C19769,cpd:C16698
Biosynthesis of nucleotide sugars,rn:R11785,cpd:C16698,cpd:C02713
Biosynthesis of nucleotide sugars,rn:R11024,cpd:C02713,cpd:C21027
Biosynthesis of nucleotide sugars,rn:R11025,cpd:C21027,cpd:C01050
Biosynthesis of nucleotide sugars,rn:R00772,cpd:C00275,cpd:C00085
Biosynthesis of nucleotide sugars,rn:R01818,cpd:C00275,cpd:C00636
Biosynthesis of nucleotide sugars,rn:R00885,cpd:C00636,cpd:C00096
Biosynthesis of nucleotide sugars,rn:R10140,cpd:C04573,cpd:C20395
Biosynthesis of nucleotide sugars,rn:R10141,cpd:C20395,cpd:C20359
Biosynthesis of nucleotide sugars,rn:R10100,cpd:C20359,cpd:C19725
Biosynthesis of nucleotide sugars,rn:R09600,cpd:C19725,cpd:C19745
Biosynthesis of nucleotide sugars,rn:R12586,cpd:C19745,cpd:C22246
Biosynthesis of nucleotide sugars,rn:R00418,cpd:C00043,cpd:C00203
Biosynthesis of nucleotide sugars,rn:R00880,cpd:C00096,cpd:C00976
Biosynthesis of nucleotide sugars,rn:R00888,cpd:C00096,cpd:C01222
Biosynthesis of nucleotide sugars,rn:R03399,cpd:C01222,cpd:C03117
Biosynthesis of nucleotide sugars,rn:R01530,cpd:C00199,cpd:C01112
Biosynthesis of nucleotide sugars,rn:R03254,cpd:C01112,cpd:C04478
Biosynthesis of nucleotide sugars,rn:R03350,cpd:C04478,cpd:C01187
Biosynthesis of nucleotide sugars,rn:R03351,cpd:C01187,cpd:C04121
Biosynthesis of nucleotide sugars,rn:R09769,cpd:C05382,cpd:C19878
Biosynthesis of nucleotide sugars,rn:R09771,cpd:C19879,cpd:C19880
Biosynthesis of nucleotide sugars,rn:R05645,cpd:C05382,cpd:C07836
Biosynthesis of nucleotide sugars,rn:R05646,cpd:C07836,cpd:C11472
Biosynthesis of nucleotide sugars,rn:R05647,cpd:C11472,cpd:C07838
Biosynthesis of nucleotide sugars,rn:R05644,cpd:C07838,cpd:C06397
Biosynthesis of nucleotide sugars,rn:R05176,cpd:C06397,cpd:C06398
Biosynthesis of nucleotide sugars,rn:R10266,cpd:C00043,cpd:C04613
Biosynthesis of nucleotide sugars,rn:R12555,cpd:C04613,cpd:C22261
Biosynthesis of nucleotide sugars,rn:R06513,cpd:C00842,cpd:C11907
Biosynthesis of nucleotide sugars,rn:R06514,cpd:C11907,cpd:C00688
Biosynthesis of nucleotide sugars,rn:R02777,cpd:C00688,cpd:C03319
Biosynthesis of cofactors,rn:R00894,"cpd:C00097, cpd:C00025",cpd:C00669
Biosynthesis of cofactors,rn:R05681,cpd:C06055,cpd:C07335
Biosynthesis of cofactors,rn:R05085,cpd:C06054,cpd:C06055
Biosynthesis of cofactors,rn:R04210,cpd:C03393,cpd:C06054
Biosynthesis of cofactors,rn:R01825,cpd:C00279,cpd:C03393
Biosynthesis of cofactors,rn:R00278,cpd:C00627,cpd:C00018
Biosynthesis of cofactors,rn:R05838,cpd:C11638,cpd:C00627
Biosynthesis of cofactors,rn:R00425,cpd:C00044,cpd:C01304
Biosynthesis of cofactors,rn:R03459,cpd:C01304,cpd:C01268
Biosynthesis of cofactors,rn:R03458,cpd:C01268,cpd:C04454
Biosynthesis of cofactors,rn:R07280,cpd:C04454,cpd:C04732
Biosynthesis of cofactors,rn:R04457,"cpd:C15556, cpd:C04732",cpd:C04332
Biosynthesis of cofactors,rn:R00066,cpd:C04332,cpd:C00255
Biosynthesis of cofactors,rn:R00549,cpd:C00255,cpd:C00061
Biosynthesis of cofactors,rn:R00161,cpd:C00061,cpd:C00016
Biosynthesis of cofactors,rn:R07281,cpd:C00199,cpd:C15556
Biosynthesis of cofactors,rn:R04292,cpd:C05840,cpd:C03722
Biosynthesis of cofactors,rn:R01724,cpd:C00253,cpd:C01185
Biosynthesis of cofactors,rn:R01268,cpd:C00153,cpd:C00253
Biosynthesis of cofactors,rn:R00481,cpd:C00049,cpd:C05840
Biosynthesis of cofactors,rn:R00104,cpd:C00003,cpd:C00006
Biosynthesis of cofactors,rn:R00189,cpd:C00857,cpd:C00003
Biosynthesis of cofactors,rn:R03005,cpd:C01185,cpd:C00857
Biosynthesis of cofactors,rn:R01959,cpd:C02700,cpd:C00328
Biosynthesis of cofactors,rn:R00678,cpd:C00078,cpd:C02700
Biosynthesis of cofactors,rn:R02668,cpd:C03227,cpd:C00632
Biosynthesis of cofactors,rn:R01214,cpd:C00183,cpd:C00141
Biosynthesis of cofactors,rn:R02472,cpd:C00966,cpd:C00522
Biosynthesis of cofactors,rn:R02473,"cpd:C00522, cpd:C00099",cpd:C00864
Biosynthesis of cofactors,rn:R01226,cpd:C00141,cpd:C00966
Biosynthesis of cofactors,rn:R00489,cpd:C00049,cpd:C00099
Biosynthesis of cofactors,rn:R04230,cpd:C03492,cpd:C04352
Biosynthesis of cofactors,rn:R03269,cpd:C04352,cpd:C01134
Biosynthesis of cofactors,rn:R03018,cpd:C00864,cpd:C03492
Biosynthesis of cofactors,rn:R03035,cpd:C01134,cpd:C00882
Biosynthesis of cofactors,rn:R00130,cpd:C00882,cpd:C00010
Biosynthesis of cofactors,rn:R01911,cpd:C00314,cpd:C00627
Biosynthesis of cofactors,rn:R00173,cpd:C00250,cpd:C00018
Biosynthesis of cofactors,rn:R03348,cpd:C03722,cpd:C01185
Biosynthesis of cofactors,rn:R00424,cpd:C00044,cpd:C04895
Biosynthesis of cofactors,rn:R03067,"cpd:C04807, cpd:C00568",cpd:C00921
Biosynthesis of cofactors,rn:R03504,cpd:C04874,cpd:C01300
Biosynthesis of cofactors,rn:R04620,cpd:C04895,cpd:C04874
Biosynthesis of cofactors,rn:R02237,cpd:C00921,cpd:C00415
Biosynthesis of cofactors,rn:R00936,cpd:C00415,cpd:C00101
Biosynthesis of cofactors,rn:R03066,cpd:C01300,cpd:C00921
Biosynthesis of cofactors,rn:R02235,cpd:C00415,cpd:C00504
Biosynthesis of cofactors,rn:R00937,cpd:C00504,cpd:C00101
Biosynthesis of cofactors,rn:R04241,cpd:C09332,cpd:C03541
Biosynthesis of cofactors,rn:R00942,cpd:C00101,cpd:C09332
Biosynthesis of cofactors,rn:R04286,cpd:C04895,cpd:C03684
Biosynthesis of cofactors,rn:R05553,cpd:C11355,cpd:C00568
Biosynthesis of cofactors,rn:R01716,cpd:C00251,cpd:C11355
Biosynthesis of cofactors,rn:R09394,cpd:C00044,cpd:C21310
Biosynthesis of cofactors,rn:R11372,cpd:C21310,cpd:C18239
Biosynthesis of cofactors,rn:R09395,cpd:C18239,cpd:C05924
Biosynthesis of cofactors,rn:R09726,cpd:C05924,cpd:C19848
Biosynthesis of cofactors,rn:R09735,cpd:C19848,cpd:C18237
Biosynthesis of cofactors,rn:R01220,cpd:C00143,cpd:C00445
Biosynthesis of cofactors,rn:R01655,cpd:C00445,cpd:C00234
Biosynthesis of cofactors,rn:R00945,cpd:C00101,cpd:C00143
Biosynthesis of cofactors,rn:R05578,cpd:C00025,cpd:C02987
Biosynthesis of cofactors,rn:R04109,cpd:C02987,cpd:C03741
Biosynthesis of cofactors,rn:R02272,cpd:C03741,cpd:C00430
Biosynthesis of cofactors,rn:R00310,cpd:C02191,cpd:C00032
Biosynthesis of cofactors,rn:R03220,cpd:C03263,cpd:C01079
Biosynthesis of cofactors,rn:R03222,cpd:C01079,cpd:C02191
Biosynthesis of cofactors,rn:R03197,cpd:C01051,cpd:C03263
Biosynthesis of cofactors,rn:R00084,cpd:C00931,cpd:C01024
Biosynthesis of cofactors,rn:R03165,cpd:C01024,cpd:C01051
Biosynthesis of cofactors,rn:R00036,cpd:C00430,cpd:C00931
Biosynthesis of cofactors,rn:R03194,cpd:C01051,cpd:C02463
Biosynthesis of cofactors,rn:R03947,cpd:C02463,cpd:C05778
Biosynthesis of cofactors,rn:R02864,cpd:C05778,cpd:C00748
Biosynthesis of cofactors,rn:R12000,cpd:C00748,cpd:C21835
Biosynthesis of cofactors,rn:R07411,cpd:C00032,cpd:C15672
Biosynthesis of cofactors,rn:R07412,cpd:C15672,cpd:C15670
Biosynthesis of cofactors,rn:R05808,cpd:C11538,cpd:C17401
Biosynthesis of cofactors,rn:R05810,cpd:C11540,cpd:C16242
Biosynthesis of cofactors,rn:R07772,cpd:C16242,cpd:C16243
Biosynthesis of cofactors,rn:R07773,cpd:C16243,cpd:C11542
Biosynthesis of cofactors,rn:R05812,cpd:C11542,cpd:C11543
Biosynthesis of cofactors,rn:R07774,cpd:C11543,cpd:C16244
Biosynthesis of cofactors,rn:R07775,cpd:C16244,cpd:C11545
Biosynthesis of cofactors,rn:R05814,cpd:C11545,cpd:C05773
Biosynthesis of cofactors,rn:R03948,cpd:C02463,cpd:C05772
Biosynthesis of cofactors,rn:R05217,cpd:C05772,cpd:C06406
Biosynthesis of cofactors,rn:R05180,cpd:C06406,cpd:C06407
Biosynthesis of cofactors,rn:R05181,cpd:C06407,cpd:C06416
Biosynthesis of cofactors,rn:R05150,cpd:C06320,cpd:C06319
Biosynthesis of cofactors,rn:R05149,cpd:C06319,cpd:C06408
Biosynthesis of cofactors,rn:R05177,cpd:C06408,cpd:C06399
Biosynthesis of cofactors,rn:R05224,cpd:C06399,cpd:C06503
Biosynthesis of cofactors,rn:R05815,cpd:C05773,cpd:C06504
Biosynthesis of cofactors,rn:R05227,cpd:C06503,cpd:C06504
Biosynthesis of cofactors,rn:R09083,cpd:C01847,cpd:C03114
Biosynthesis of cofactors,rn:R12184,cpd:C06504,cpd:C06506
Biosynthesis of cofactors,rn:R05225,cpd:C06506,cpd:C06507
Biosynthesis of cofactors,rn:R07302,cpd:C06507,cpd:C06508
Biosynthesis of cofactors,rn:R05221,cpd:C06508,cpd:C06509
Biosynthesis of cofactors,rn:R05222,cpd:C06509,cpd:C06510
Biosynthesis of cofactors,rn:R05223,"cpd:C06510, cpd:C05775",cpd:C00194
Biosynthesis of cofactors,rn:R04594,cpd:C04778,cpd:C05775
Biosynthesis of cofactors,rn:R04148,cpd:C03114,cpd:C04778
Biosynthesis of cofactors,rn:R06529,cpd:C06507,cpd:C06509
Biosynthesis of cofactors,rn:R01492,cpd:C00853,cpd:C00194
Biosynthesis of cofactors,rn:R02521,cpd:C01179,cpd:C00544
Biosynthesis of cofactors,rn:R00177,cpd:C00073,cpd:C00019
Biosynthesis of cofactors,rn:R07262,cpd:C15547,cpd:C03657
Biosynthesis of cofactors,rn:R09736,cpd:C19847,cpd:C05819
Biosynthesis of cofactors,rn:R02964,cpd:C00828,cpd:C05819
Biosynthesis of cofactors,rn:R03816,cpd:C02059,cpd:C03313
Biosynthesis of cofactors,rn:R01302,cpd:C00251,cpd:C00156
Biosynthesis of cofactors,rn:R04985,cpd:C05848,cpd:C05807
Biosynthesis of cofactors,rn:R08768,cpd:C05807,cpd:C17551
Biosynthesis of cofactors,rn:R08769,cpd:C17551,cpd:C17552
Biosynthesis of cofactors,rn:R12658,cpd:C17552,cpd:C19858
Biosynthesis of cofactors,rn:R09737,cpd:C19858,cpd:C19859
Biosynthesis of cofactors,rn:R12067,cpd:C19859,cpd:C21860
Biosynthesis of cofactors,rn:R12657,cpd:C21860,cpd:C00390
Biosynthesis of cofactors,rn:R00289,cpd:C00103,cpd:C00029
Biosynthesis of cofactors,rn:R00286,cpd:C00029,cpd:C00167
Biosynthesis of cofactors,rn:R09543,cpd:C01209,cpd:C19673
Biosynthesis of cofactors,rn:R10115,"cpd:C19673, cpd:C01209",cpd:C20372
Biosynthesis of cofactors,rn:R10116,cpd:C20372,cpd:C20373
Biosynthesis of cofactors,rn:R10117,cpd:C20373,cpd:C20374
Biosynthesis of cofactors,rn:R10118,cpd:C20374,cpd:C20375
Biosynthesis of cofactors,rn:R10119,"cpd:C20375, cpd:C01209",cpd:C20376
Biosynthesis of cofactors,rn:R10120,cpd:C20376,cpd:C20377
Biosynthesis of cofactors,rn:R10121,cpd:C20377,cpd:C20378
Biosynthesis of cofactors,rn:R10122,cpd:C20378,cpd:C19846
Biosynthesis of cofactors,rn:R09725,cpd:C19846,cpd:C19845
Biosynthesis of cofactors,rn:R10124,cpd:C19845,cpd:C01092
Biosynthesis of cofactors,rn:R03231,cpd:C01092,cpd:C01037
Biosynthesis of cofactors,rn:R03182,cpd:C01037,cpd:C01909
Biosynthesis of cofactors,rn:R12934,cpd:C22458,cpd:C01909
Biosynthesis of cofactors,rn:R01078,cpd:C01909,cpd:C00120
Biosynthesis of cofactors,rn:R03210,cpd:C01063,cpd:C01092
Biosynthesis of cofactors,rn:R01135,cpd:C00130,cpd:C03794
Biosynthesis of cofactors,rn:R01083,cpd:C03794,cpd:C00020
Biosynthesis of cofactors,rn:R00127,cpd:C00020,cpd:C00008
Biosynthesis of cofactors,rn:R00331,cpd:C00008,cpd:C00002
Biosynthesis of cofactors,rn:R12424,cpd:C22159,cpd:C02972
Biosynthesis of cofactors,rn:R12427,cpd:C05752,cpd:C22160
Biosynthesis of cofactors,rn:R12423,cpd:C22160,cpd:C15973
Biosynthesis of cofactors,rn:R12428,cpd:C05752,cpd:C22159
Biosynthesis of cofactors,rn:R07618,cpd:C15973,cpd:C15972
Biosynthesis of cofactors,rn:R00575,cpd:C00064,cpd:C00169
Biosynthesis of cofactors,rn:R01397,cpd:C00169,cpd:C00438
Biosynthesis of cofactors,rn:R01993,cpd:C00438,cpd:C00337
Biosynthesis of cofactors,rn:R01867,cpd:C00337,cpd:C00295
Biosynthesis of cofactors,rn:R01870,"cpd:C00295, cpd:C00119",cpd:C01103
Biosynthesis of cofactors,rn:R00965,cpd:C01103,cpd:C00105
Biosynthesis of cofactors,rn:R00158,cpd:C00105,cpd:C00015
Biosynthesis of cofactors,rn:R00156,cpd:C00015,cpd:C00075
Biosynthesis of cofactors,rn:R00571,cpd:C00075,cpd:C00063
Biosynthesis of cofactors,rn:R00570,cpd:C00112,cpd:C00063
Biosynthesis of cofactors,rn:R07461,"cpd:C15813, cpd:C15812",cpd:C15814
Biosynthesis of cofactors,rn:R07460,cpd:C00097,cpd:C15812
Biosynthesis of cofactors,rn:R03472,cpd:C03373,cpd:C04556
Biosynthesis of cofactors,rn:R00617,cpd:C01081,cpd:C00068
Biosynthesis of cofactors,rn:R04509,cpd:C04556,cpd:C04752
Biosynthesis of cofactors,rn:R03471,cpd:C01279,cpd:C04556
Biosynthesis of cofactors,rn:R03223,"cpd:C04752, cpd:C04327",cpd:C01081
Biosynthesis of cofactors,rn:R07463,cpd:C00037,cpd:C15809
Biosynthesis of cofactors,rn:R10247,"cpd:C15814, cpd:C11437, cpd:C15809",cpd:C20246
Biosynthesis of cofactors,rn:R11580,cpd:C17401,cpd:C11540
Biosynthesis of cofactors,rn:R00497,cpd:C00669,cpd:C00051
Biosynthesis of cofactors,rn:R10712,"cpd:C04752, cpd:C20247",cpd:C01081
Biosynthesis of cofactors,rn:R00904,cpd:C05665,cpd:C00099
Biosynthesis of cofactors,rn:R11329,cpd:C05770,cpd:C21284
Biosynthesis of cofactors,rn:R05000,"cpd:C05847, cpd:C00156",cpd:C05848
Degradation of aromatic compounds,rn:R08110,cpd:C02371,cpd:C16480
Degradation of aromatic compounds,rn:R08113,cpd:C16480,cpd:C16473
Degradation of aromatic compounds,rn:R08109,cpd:C02364,cpd:C16479
Degradation of aromatic compounds,rn:R08112,cpd:C16479,cpd:C16473
Degradation of aromatic compounds,rn:R05309,cpd:C06720,cpd:C02923
Degradation of aromatic compounds,rn:R05292,cpd:C06729,cpd:C06730
Degradation of aromatic compounds,rn:R05665,cpd:C07211,cpd:C06720
Degradation of aromatic compounds,rn:R05290,cpd:C01454,cpd:C06729
Degradation of aromatic compounds,rn:R05428,cpd:C07215,cpd:C06731
Degradation of aromatic compounds,rn:R05314,cpd:C06731,cpd:C02923
Degradation of aromatic compounds,rn:R05621,cpd:C00180,cpd:C06321
Degradation of aromatic compounds,rn:R00813,cpd:C06321,cpd:C00090
Degradation of aromatic compounds,rn:R05247,cpd:C06578,cpd:C06579
Degradation of aromatic compounds,rn:R01238,cpd:C00146,cpd:C00156
Degradation of aromatic compounds,rn:R08101,cpd:C02359,cpd:C16481
Degradation of aromatic compounds,rn:R01298,cpd:C00156,cpd:C00230
Degradation of aromatic compounds,rn:R02991,cpd:C03586,cpd:C00846
Degradation of aromatic compounds,rn:R06990,cpd:C14610,cpd:C03586
Degradation of aromatic compounds,rn:R06989,cpd:C02480,cpd:C14610
Degradation of aromatic compounds,rn:R00817,cpd:C00090,cpd:C02480
Degradation of aromatic compounds,rn:R03470,cpd:C01278,cpd:C03586
Degradation of aromatic compounds,rn:R03307,cpd:C01163,cpd:C01278
Degradation of aromatic compounds,rn:R01631,cpd:C00230,cpd:C01163
Degradation of aromatic compounds,rn:R09229,cpd:C04112,cpd:C04558
Degradation of aromatic compounds,rn:R05299,cpd:C06730,cpd:C04112
Degradation of aromatic compounds,rn:R06390,cpd:C11402,cpd:C11404
Degradation of aromatic compounds,rn:R04380,cpd:C04052,cpd:C05600
Degradation of aromatic compounds,rn:R04379,cpd:C04186,cpd:C04052
Degradation of aromatic compounds,rn:R04418,cpd:C04642,cpd:C04186
Degradation of aromatic compounds,rn:R03303,cpd:C01161,cpd:C04642
Degradation of aromatic compounds,rn:R02698,cpd:C00642,cpd:C01161
Degradation of aromatic compounds,rn:R06917,cpd:C14089,cpd:C14090
Degradation of aromatic compounds,rn:R06927,cpd:C02909,cpd:C14099
Degradation of aromatic compounds,rn:R01296,cpd:C00156,cpd:C00230
Degradation of aromatic compounds,rn:R04134,cpd:C05600,cpd:C03063
